codigoinstitucion,nombreinstitucion,codigodepartinstitucion,nombredepartinstitucion,codigomunicipioinstitucion,nombremunicipioinstitucion,codigoorigeninstitucional,nombreorigeninstitucional,codigocaracteracademico,nombrecaracteracademico,codigoprograma,nombreprograma,codigodepartprograma,nombredepartprograma,codigomunicipioprograma,nombremunicipioprograma,codigoestadoprograma,nombreestadoprograma,cantidadcreditos,fechaacreditacion,codigoareaconocimiento,nombreareaconocimiento,codigometodologia,nombremetodologia,codigonbc,nombrenbc,codigonivelformacion,nombrenivelformacion,codigonivelacademico,nombrenivelacademico,codigoperiodicidad,nombreperiodicidad,cantidadperiodos,numeroresolucionacreditacion,codigotipoacreditacion,nombretipoacreditacion,aniosacreditados,nombretituloobtenido,fechacreacion,genero,departamento_origen,estrato_socioeconomico,tipo_colegio,programa_academico,edad,puntaje_saber11,promedio_acumulado,materias_reprobadas,ingreso_familiar,desertor_predicho,probabilidad_desercion
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,24,15/01/2016,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,825,Ingeniería civil y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,2,546,4,n/a,NA,ESPECIALISTA EN INSTRUMENTOS DE ORDENAMIENTO URBANO REGIONAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,32,30/04/2021,5,Ciencias sociales y humanas,1,Presencial,556,Ciencia política relaciones internacionales,1,Especialización universitaria,2,Posgrado,2,Semestral,2,7440,4,n/a,NA,ESPECIALISTA EN JUSTICIA VICTIMAS Y CONSTRUCCIÓN DE PAZ,22/06/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,11/12/2018,9,Matemáticas y ciencias naturales,1,Presencial,937,Matemáticas estadística y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,18813,4,n/a,NA,ESPECIALISTA EN MATEMATICAS AVANZADAS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,32,23/11/2012,5,Ciencias sociales y humanas,1,Presencial,559,Derecho y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,2,15258,4,n/a,NA,ESPECIALISTA EN MERCADOS Y POLITICAS DE SUELO EN AMERICA LATINA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,12/06/2019,9,Matemáticas y ciencias naturales,1,Presencial,936,Geología otros programas de ciencias naturales,1,Especialización universitaria,2,Posgrado,2,Semestral,3,6076,4,n/a,NA,ESPECIALIZACION EN METEOROLOGIA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,25,22/05/2013,9,Matemáticas y ciencias naturales,1,Presencial,937,Matemáticas estadística y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,2,6195,4,n/a,NA,ESPECIALISTA EN MÉTODOS ESTADÍSTICOS BÁSICOS,22/06/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,35,30/06/2021,2,Bellas artes,1,Presencial,28,Música,1,Especialización universitaria,2,Posgrado,2,Semestral,3,7439,4,n/a,NA,ESPECIALISTA EN MUSICOTERAPIA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,39,23/02/2017,4,Ciencias de la salud,1,Presencial,447,Odontología,1,Especialización universitaria,2,Posgrado,2,Semestral,2,2556,4,n/a,NA,ESPECIALISTA EN OPERATORIA DENTAL ESTETICA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,26,17/07/2018,3,Ciencias de la educación,1,Presencial,313,Educación,1,Especialización universitaria,2,Posgrado,2,Semestral,2,11559,4,n/a,NA,ESPECIALISTA EN PEDAGOGIA DEL DISEÑO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,19/08/2016,6,Economía administración contaduría y afines,1,Presencial,611,Economía,1,Especialización universitaria,2,Posgrado,2,Semestral,3,16815,4,n/a,NA,ESPECIALISTA EN POLITICA ECONOMICA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,30/04/2021,5,Ciencias sociales y humanas,1,Presencial,569,Sociología trabajo social y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,7436,4,n/a,NA,ESPECIALISTA EN PROYECTOS DE DESARROLLO CON PERSPECTIVA DE GENERO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,27/12/2019,5,Ciencias sociales y humanas,1,Presencial,566,Psicología,1,Especialización universitaria,2,Posgrado,2,Semestral,3,17348,4,n/a,NA,ESPECIALISTA EN PSICOLOGIA DE LA SALUD,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,9/03/2018,5,Ciencias sociales y humanas,1,Presencial,559,Derecho y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,2,3964,4,n/a,NA,ESPECIALISTA EN PSICOLOGIA Y SALUD,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,16/01/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,825,Ingeniería civil y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,176,4,n/a,NA,ESPECIALISTA EN RECURSOS HIDRAULICOS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,40,30/04/2021,4,Ciencias de la salud,1,Presencial,450,Salud pública,1,Especialización universitaria,2,Posgrado,2,Semestral,2,7438,4,n/a,NA,ESPECIALISTA EN SALUD FAMILIAR,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,36,6/09/2012,4,Ciencias de la salud,1,Presencial,450,Salud pública,1,Especialización universitaria,2,Posgrado,2,Semestral,2,10745,4,n/a,NA,ESPECIALISTA EN SALUD OCUPACIONAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,8/02/2017,4,Ciencias de la salud,1,Presencial,450,Salud pública,1,Especialización universitaria,2,Posgrado,2,Semestral,2,1308,4,n/a,NA,ESPECIALISTA EN SALUD OCUPACIONAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,24/04/2014,4,Ciencias de la salud,1,Presencial,450,Salud pública,1,Especialización universitaria,2,Posgrado,2,Semestral,2,5794,4,n/a,NA,ESPECIALISTA EN SALUD Y SEGURIDAD EN EL TRABAJO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,No especifica,No especifica,No especifica,No especifica,No especifica,No especifica,1,Activo,NA,30/09/2015,4,Ciencias de la salud,1,Presencial,450,Salud pública,1,Especialización universitaria,2,Posgrado,2,Semestral,2,16190,4,n/a,NA,ESPECIALISTA EN SALUD Y SEGURIDAD EN EL TRABAJO,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,22/05/2013,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,827,Ingeniería de sistemas telemática y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,6196,4,n/a,NA,ESPECIALISTA EN SISTEMAS,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,25,11/12/2018,5,Ciencias sociales y humanas,1,Presencial,555,Bibliotecología otros de ciencias sociales y humanas,1,Especialización universitaria,2,Posgrado,2,Semestral,3,18814,4,n/a,NA,ESPECIALISTA EN TEORÍA ÉTICA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,42,12/02/2013,4,Ciencias de la salud,1,Presencial,442,Terapias,1,Especialización universitaria,2,Posgrado,2,Semestral,3,1307,4,n/a,NA,ESPECIALISTA EN TERAPIA MIOFUNCIONAL OROFACIAL Y DISFAGIA,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,30/09/2015,5,Ciencias sociales y humanas,1,Presencial,564,Lenguas modernas literatura linguística y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,16175,4,n/a,NA,ESPECIALISTA EN TRADUCCION,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,28,24/11/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,825,Ingeniería civil y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,2,26331,4,n/a,NA,ESPECIALISTA EN INGENIERIA -TRANSITO DISEÑO Y SEGURIDAD VIAL,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,25/05/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,825,Ingeniería civil y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,10728,4,n/a,NA,ESPECIALISTA EN TRANSPORTES,NA,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,40,2/06/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,820,Ingeniería ambiental sanitaria y afines,1,Especialización universitaria,2,Posgrado,2,Semestral,3,11244,2,Registro calificado,7,ESPECIALISTA EN TURISMO AMBIENTE Y TERRITORIO,19/06/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,141,12/06/2019,9,Matemáticas y ciencias naturales,1,Presencial,937,Matemáticas estadística y afines,6,Universitaria,1,Pregrado,2,Semestral,9,6104,3,Acreditación de alta calidad,6,ESTADISTICO(A),24/11/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,119,3/12/2018,5,Ciencias sociales y humanas,1,Presencial,564,Lenguas modernas literatura linguística y afines,6,Universitaria,1,Pregrado,2,Semestral,8,18609,3,Acreditación de alta calidad,6,PROFESIONAL EN ESTUDIOS LITERARIOS,30/09/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,185,25/05/2017,9,Matemáticas y ciencias naturales,1,Presencial,939,Química y afines,6,Universitaria,1,Pregrado,2,Semestral,10,10705,3,Acreditación de alta calidad,8,QUIMICO(A) FARMACEUTICO(A),30/03/2011,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,140,9/06/2017,5,Ciencias sociales y humanas,1,Presencial,564,Lenguas modernas literatura linguística y afines,6,Universitaria,1,Pregrado,2,Semestral,9,11717,3,Acreditación de alta calidad,6,LICENCIADO(A) EN FILOLOGIA E IDIOMAS,30/09/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,122,5/07/2012,5,Ciencias sociales y humanas,1,Presencial,568,Filosofía teología y afines,6,Universitaria,1,Pregrado,2,Semestral,9,7451,3,Acreditación de alta calidad,10,FILOSOFO(A),24/04/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,22/05/2015,9,Matemáticas y ciencias naturales,1,Presencial,935,Física,6,Universitaria,1,Pregrado,2,Semestral,10,7280,3,Acreditación de alta calidad,8,FISICO(A),16/03/2007,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,166,29/12/2011,4,Ciencias de la salud,1,Presencial,442,Terapias,6,Universitaria,1,Pregrado,2,Semestral,10,12480,3,Acreditación de alta calidad,4,FISIOTERAPEUTA,24/11/2017,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,155,25/05/2017,4,Ciencias de la salud,1,Presencial,442,Terapias,6,Universitaria,1,Pregrado,2,Semestral,10,10725,3,Acreditación de alta calidad,8,FONOAUDIOLOGO (A),27/12/2019,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,128,26/04/2010,5,Ciencias sociales y humanas,1,Presencial,562,Geografía historia,6,Universitaria,1,Pregrado,2,Semestral,9,3081,3,Acreditación de alta calidad,6,GEOGRAFO (A),24/12/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,166,23/02/2017,9,Matemáticas y ciencias naturales,1,Presencial,936,Geología otros programas de ciencias naturales,6,Universitaria,1,Pregrado,2,Semestral,10,2554,3,Acreditación de alta calidad,8,GEOLOGO(A),10/08/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,121,25/05/2017,5,Ciencias sociales y humanas,1,Presencial,562,Geografía historia,6,Universitaria,1,Pregrado,2,Semestral,9,10707,3,Acreditación de alta calidad,8,HISTORIADOR(A),10/08/2015,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,180,5/02/2016,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,822,Ingeniería agrícola forestal y afines,6,Universitaria,1,Pregrado,2,Semestral,10,2161,3,Acreditación de alta calidad,6,INGENIERO(A) AGRICOLA,24/04/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,180,7/11/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,824,Ingeniería agronómica pecuaria y afines,6,Universitaria,1,Pregrado,2,Semestral,10,24174,3,Acreditación de alta calidad,8,INGENIERO(A) AGRONOMO(A),18/10/2011,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,180,22/05/2015,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,825,Ingeniería civil y afines,6,Universitaria,1,Pregrado,2,Semestral,10,7280,3,Acreditación de alta calidad,8,INGENIERO(A) CIVIL,18/04/2012,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,2,Inactivo,NA,9/05/2018,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,827,Ingeniería de sistemas telemática y afines,6,Universitaria,1,Pregrado,2,Semestral,10,7714,3,Acreditación de alta calidad,8,INGENIERO(A) DE SISTEMAS,16/06/2008,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,NA,29/12/2011,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,827,Ingeniería de sistemas telemática y afines,6,Universitaria,1,Pregrado,2,Semestral,10,12480,3,Acreditación de alta calidad,8,INGENIERO(A) DE SISTEMAS Y COMPUTACION,11/12/2018,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,No especifica,No especifica,No especifica,No especifica,No especifica,No especifica,1,Activo,NA,11/11/2020,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,827,Ingeniería de sistemas telemática y afines,6,Universitaria,1,Pregrado,2,Semestral,10,21373,3,Acreditación de alta calidad,8,INGENIERO(A) DE SISTEMAS Y COMPUTACION,16/06/2008,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,167,30/08/2016,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,828,Ingeniería eléctrica y afines,6,Universitaria,1,Pregrado,2,Semestral,10,17498,3,Acreditación de alta calidad,8,INGENIERO (A) ELECTRICISTA,11/12/2020,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,172,5/03/2020,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,829,Ingeniería electrónica telecomunicaciones y afines,6,Universitaria,1,Pregrado,2,Semestral,10,3250,3,Acreditación de alta calidad,8,INGENIERO(A) ELECTRONICO(A),20/02/2014,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
1101,UNIVERSIDAD NACIONAL DE COLOMBIA,11,Bogotá D.C.,11001,Bogotá D.C.,1,Oficial,4,Universidad,11,Bogotá D.C.,11,Bogotá D.C.,11001,Bogotá D.C.,1,Activo,168,25/05/2017,8,Ingeniería arquitectura urbanismo y afines,1,Presencial,830,Ingeniería industrial y afines,6,Universitaria,1,Pregrado,2,Semestral,10,10708,3,Acreditación de alta calidad,8,INGENIERO(A) INDUSTRIAL,30/04/2021,DESCONOCIDO,DESCONOCIDO,0,DESCONOCIDO,DESCONOCIDO,0,0,0,0,0,0,0.3783747742050113
