CODIGO_IES,AÑO,SEMESTRE,AUXILIAR,TECNICO,PROFESIONAL,DIRECTIVO,TOTAL
9126,2022,2,1,1,5,3,10
9127,2022,1,29,3,15,16,63
9127,2022,2,16,8,8,12,44
9128,2022,1,2,9,26,7,44
9128,2022,2,2,14,22,7,45
9129,2022,1,8,45,34,10,97
9129,2022,2,34,23,28,9,94
9131,2022,1,7,17,12,15,51
9131,2022,2,8,22,12,15,57
9132,2022,1,21,5,2,6,34
9132,2022,2,21,5,2,6,34
9899,2022,1,102,52,128,129,411
9899,2022,2,102,52,128,129,411
9900,2022,1,8,9,11,3,31
9900,2022,2,8,15,14,3,40
9902,2022,1,2,0,11,2,15
9902,2022,2,2,0,11,2,15
9903,2022,1,16,14,15,5,50
9903,2022,2,16,12,15,5,48
9904,2022,1,11,16,28,13,68
9904,2022,2,9,17,13,4,43
9906,2022,1,9,8,5,7,29
9906,2022,2,7,6,5,5,23
9907,2022,1,16,21,61,32,130
9907,2022,2,19,15,91,26,151
9910,2022,1,1,3,6,5,15
9910,2022,2,1,3,6,5,15
9913,2022,1,9,96,63,5,173
9913,2022,2,19,91,60,5,175
9914,2022,1,2,8,3,11,24
9914,2022,2,3,0,21,3,27
9919,2022,1,1,1,1,1,4
9919,2022,2,1,1,1,1,4
9920,2022,1,0,0,2,1,3
9920,2022,2,0,0,2,1,3
9921,2022,1,4,0,13,7,24
9921,2022,2,4,0,13,7,24
9922,2022,1,21,10,6,11,48
9922,2022,2,19,10,6,11,46
9923,2022,1,1,0,67,6,74
9923,2022,2,1,0,67,6,74
9924,2022,1,1,0,6,4,11
9924,2022,2,1,0,6,4,11
9926,2022,1,85,7,216,15,323
9926,2022,2,124,6,222,16,368
9927,2022,1,3,0,22,15,40
9927,2022,2,3,0,22,15,40
9928,2022,1,11,0,23,10,44
9928,2022,2,8,0,41,7,56
9930,2022,1,8,1,36,9,54
9930,2022,2,1,2,37,8,48
9932,2022,1,2,1,11,4,18
9932,2022,2,0,1,3,5,9
9933,2022,1,1,1,23,5,30
9933,2022,2,1,1,23,5,30
9934,2022,1,3,1,17,9,30
9934,2022,2,2,2,13,5,22
9935,2022,1,1,1,7,5,14
9935,2022,2,1,1,7,5,14
9936,2022,1,0,3,40,10,53
9936,2022,2,0,3,40,10,53
9937,2022,1,0,0,5,2,7
9937,2022,2,0,0,6,2,8
9938,2022,1,0,0,0,4,4
9938,2022,2,0,0,11,6,17
1101,2023,1,1003,294,453,79,1829
1101,2023,2,917,296,481,138,1832
1102,2023,1,331,126,75,39,571
1102,2023,2,321,132,80,49,582
1103,2023,1,100,45,36,16,197
1103,2023,2,93,48,39,25,205
1104,2023,1,95,55,30,16,196
1104,2023,2,87,54,34,21,196
1105,2023,1,114,25,54,39,232
1105,2023,2,113,25,54,36,228
1106,2023,1,309,107,249,39,704
1106,2023,2,309,107,249,39,704
1107,2023,1,39,12,27,2,80
1107,2023,2,39,12,27,2,80
1108,2023,1,43,14,21,2,80
1108,2023,2,43,14,21,2,80
1109,2023,1,21,4,15,2,42
1109,2023,2,21,4,15,2,42
1110,2023,1,146,161,111,222,640
1110,2023,2,146,161,111,222,640
1111,2023,1,180,84,132,22,418
1111,2023,2,189,89,149,22,449
1112,2023,1,263,83,113,24,483
1112,2023,2,263,83,113,37,496
1113,2023,1,84,95,165,68,412
1113,2023,2,84,95,165,68,412
1114,2023,1,360,14,40,0,414
1114,2023,2,5,2,2,1,10
1115,2023,1,288,28,214,11,541
1115,2023,2,277,33,217,25,552
1117,2023,1,235,225,204,29,693
1117,2023,2,234,221,200,27,682
1118,2023,1,44,106,144,45,339
1118,2023,2,44,106,144,45,339
1119,2023,1,51,12,9,28,100
1119,2023,2,52,12,9,28,101
1120,2023,1,92,21,86,40,239
1120,2023,2,90,21,87,39,237
1121,2023,1,80,22,25,21,148
1121,2023,2,74,21,27,21,143
1122,2023,1,37,0,108,15,160
1122,2023,2,29,0,118,15,162
1124,2023,1,4,2,4,2,12
1124,2023,2,4,2,3,4,13
1125,2023,1,3,4,4,3,14
1125,2023,2,3,4,4,3,14
1126,2023,1,1,1,3,3,8
1126,2023,2,0,1,4,4,9
1201,2023,1,820,150,589,177,1736
1201,2023,2,820,150,589,177,1736
1202,2023,1,26,65,85,38,214
1202,2023,2,26,65,85,38,214
1203,2023,1,613,588,392,12,1605
1203,2023,2,619,584,395,9,1607
1204,2023,1,456,111,381,103,1051
1204,2023,2,438,109,372,102,1021
1205,2023,1,398,182,177,138,895
1205,2023,2,420,187,180,140,927
1206,2023,1,364,151,220,53,788
1206,2023,2,377,151,241,61,830
1207,2023,1,231,171,116,82,600
1207,2023,2,170,95,95,78,438
1208,2023,1,61,18,136,22,237
1208,2023,2,61,18,136,22,237
1209,2023,1,237,0,123,4,364
1209,2023,2,239,0,120,4,363
1210,2023,1,192,25,259,9,485
1210,2023,2,187,26,263,9,485
1212,2023,1,83,98,38,39,258
1212,2023,2,83,98,38,39,258
1213,2023,1,1,101,137,63,302
1213,2023,2,1,105,139,62,307
1214,2023,1,196,200,151,35,582
1214,2023,2,173,162,95,37,467
1215,2023,1,36,13,11,2,62
1215,2023,2,37,13,9,2,61
1216,2023,1,18,7,15,1,41
1216,2023,2,17,6,13,1,37
1217,2023,1,118,48,28,33,227
1217,2023,2,110,44,35,34,223
1218,2023,1,73,99,75,59,306
1218,2023,2,73,102,78,62,315
1219,2023,1,5,0,2,1,8
1219,2023,2,5,0,2,1,8
1220,2023,1,1,0,1,1,3
1220,2023,2,1,0,1,1,3
1221,2023,1,3,1,2,1,7
1221,2023,2,3,1,2,1,7
1222,2023,1,1,0,1,1,3
1222,2023,2,1,0,1,1,3
1223,2023,1,2,0,1,1,4
1223,2023,2,2,0,1,1,4
1701,2023,1,765,172,953,41,1931
1701,2023,2,775,175,979,39,1968
1702,2023,1,23,361,301,129,814
1702,2023,2,23,395,309,31,758
1703,2023,2,11,10,17,12,50
1704,2023,1,228,147,196,186,757
1704,2023,2,212,124,233,131,700
1705,2023,1,350,15,103,49,517
1705,2023,2,350,15,103,49,517
1706,2023,1,261,100,529,57,947
1706,2023,2,255,95,532,58,940
1707,2023,1,0,178,216,34,428
1707,2023,2,0,178,216,34,428
1709,2023,1,153,63,199,45,460
1709,2023,2,150,71,209,42,472
1710,2023,1,366,111,390,116,983
1710,2023,2,395,138,414,106,1053
1711,2023,1,330,306,507,105,1248
1711,2023,2,330,306,507,105,1248
1712,2023,1,321,116,751,26,1214
1712,2023,2,321,116,751,26,1214
1713,2023,1,169,405,482,43,1099
1713,2023,2,169,405,482,43,1099
1714,2023,1,412,51,429,103,995
1714,2023,2,425,54,416,98,993
1715,2023,1,42,23,72,37,174
1715,2023,2,43,22,71,33,169
1716,2023,1,107,26,543,40,716
1716,2023,2,107,26,544,40,717
1717,2023,1,83,20,74,25,202
1717,2023,2,93,23,62,25,203
1718,2023,1,11,92,62,21,186
1718,2023,2,11,92,62,21,186
1719,2023,1,71,184,179,34,468
1719,2023,2,61,188,174,36,459
1720,2023,1,130,11,71,30,242
1720,2023,2,132,10,71,34,247
1722,2023,1,22,73,96,33,224
1722,2023,2,22,74,87,32,215
1723,2023,1,73,59,81,9,222
1723,2023,2,71,56,78,9,214
1724,2023,1,58,45,43,44,190
1724,2023,2,63,45,50,40,198
1725,2023,1,0,23,12,14,49
1725,2023,2,0,23,12,14,49
1726,2023,1,46,220,222,8,496
1726,2023,2,46,220,222,8,496
1727,2023,1,24,54,48,20,146
1727,2023,2,30,61,84,13,188
1728,2023,1,213,128,250,112,703
1728,2023,2,213,128,250,112,703
1729,2023,1,186,153,309,4,652
1729,2023,2,173,173,309,4,659
1730,2023,1,15,8,27,4,54
1730,2023,2,23,7,28,9,67
1732,2023,1,70,8,69,60,207
1732,2023,2,20,10,7,3,40
1733,2023,1,45,68,62,21,196
1733,2023,2,43,67,65,22,197
1734,2023,1,44,20,57,27,148
1734,2023,2,76,19,59,26,180
1735,2023,1,97,40,140,49,326
1735,2023,2,89,86,170,54,399
1801,2023,1,274,50,134,39,497
1801,2023,2,246,46,128,41,461
1802,2023,1,81,18,34,13,146
1802,2023,2,82,19,36,13,150
1803,2023,1,248,10,183,46,487
1803,2023,2,362,50,642,57,1111
1804,2023,1,164,49,103,81,397
1804,2023,2,164,49,103,81,397
1805,2023,1,182,22,129,51,384
1805,2023,2,182,22,129,51,384
1806,2023,1,71,219,118,29,437
1806,2023,2,68,185,136,17,406
1807,2023,1,27,68,57,24,176
1807,2023,2,19,75,42,30,166
1808,2023,1,93,26,37,19,175
1808,2023,2,93,26,37,19,175
1809,2023,1,12,63,43,22,140
1809,2023,2,12,62,39,20,133
1810,2023,1,27,8,25,2,62
1810,2023,2,17,11,26,2,56
1811,2023,1,30,2,8,7,47
1811,2023,2,28,2,8,7,45
1812,2023,1,199,14,131,56,400
1812,2023,2,189,13,130,51,383
1813,2023,1,218,552,2352,92,3214
1813,2023,2,223,561,1782,92,2658
1814,2023,1,54,17,82,46,199
1814,2023,2,54,17,82,46,199
1815,2023,1,111,8,112,38,269
1815,2023,2,110,8,112,38,268
1816,2023,1,108,92,271,54,525
1816,2023,2,81,44,92,5,222
1817,2023,1,40,40,46,3,129
1817,2023,2,42,40,44,3,129
1818,2023,1,330,267,348,26,971
1818,2023,2,334,287,520,74,1215
1819,2023,1,12,16,22,1,51
1819,2023,2,12,16,23,1,52
1820,2023,1,47,48,56,3,154
1820,2023,2,42,44,57,3,146
1822,2023,1,9,1,7,18,35
1822,2023,2,9,1,7,18,35
1823,2023,1,25,181,171,79,456
1823,2023,2,25,184,174,91,474
1824,2023,1,78,116,556,19,769
1824,2023,2,86,128,561,19,794
1825,2023,1,114,30,77,4,225
1825,2023,2,126,19,65,5,215
1826,2023,1,205,190,150,70,615
1826,2023,2,205,190,150,70,615
1827,2023,1,34,84,321,12,451
1827,2023,2,39,80,299,13,431
1828,2023,1,229,66,301,65,661
1828,2023,2,236,53,328,62,679
1829,2023,1,29,1,8,6,44
1829,2023,2,182,22,129,51,384
1830,2023,1,83,253,283,18,637
1830,2023,2,61,267,270,18,616
1831,2023,1,143,27,105,21,296
1831,2023,2,144,28,100,20,292
1833,2023,1,161,56,126,17,360
1833,2023,2,179,65,126,17,387
1834,2023,1,160,25,45,54,284
1834,2023,2,162,28,49,55,294
1835,2023,1,59,107,130,32,328
1835,2023,2,60,105,91,31,287
2102,2023,1,16,71,128,75,290
2102,2023,2,17,66,126,75,284
2104,2023,2,147,41,378,45,611
2106,2023,1,996,1621,381,401,3399
2106,2023,2,996,1601,381,396,3374
2110,2023,1,21,1,27,14,63
2110,2023,2,21,1,29,14,65
2114,2023,1,14,15,44,16,89
2114,2023,2,15,15,44,16,90
2206,2023,1,37,8,54,6,105
2206,2023,2,37,8,54,6,105
2207,2023,1,13,2,4,17,36
2207,2023,2,13,2,4,17,36
2208,2023,1,13,2,11,4,30
2208,2023,2,13,2,11,4,30
2209,2023,1,114,29,94,19,256
2209,2023,2,134,27,98,27,286
2211,2023,1,15,2,6,18,41
2211,2023,2,15,2,6,18,41
2301,2023,1,64,15,32,19,130
2301,2023,2,63,15,31,19,128
2302,2023,1,24,18,30,36,108
2302,2023,2,24,19,32,35,110
2701,2023,1,100,13,45,32,190
2701,2023,2,100,15,50,32,197
2702,2023,1,88,13,117,37,255
2702,2023,2,95,14,122,36,267
2704,2023,1,14,33,59,25,131
2704,2023,2,17,25,70,24,136
2707,2023,1,30,46,123,24,223
2707,2023,2,30,46,123,24,223
2708,2023,1,182,145,124,18,469
2708,2023,2,188,149,150,18,505
2709,2023,1,208,152,214,23,597
2709,2023,2,208,152,214,23,597
2710,2023,1,4,40,35,15,94
2710,2023,2,4,40,35,15,94
2711,2023,1,56,8,51,5,120
2711,2023,2,57,8,44,6,115
2712,2023,1,42,20,77,3,142
2712,2023,2,52,20,79,4,155
2713,2023,1,60,62,92,29,243
2713,2023,2,70,7,167,76,320
2715,2023,1,116,0,85,21,222
2715,2023,2,101,0,81,19,201
2719,2023,1,124,43,60,32,259
2719,2023,2,118,55,33,48,254
2720,2023,2,64,35,53,3,155
2721,2023,1,19,39,64,39,161
2721,2023,2,19,39,64,39,161
2723,2023,1,120,4,132,58,314
2723,2023,2,51,0,54,52,157
2724,2023,1,98,3,39,29,169
2724,2023,2,101,2,39,29,171
2725,2023,1,240,0,1332,78,1650
2725,2023,2,182,102,325,1016,1625
2727,2023,1,0,80,110,21,211
2727,2023,2,0,90,115,19,224
2728,2023,1,214,0,275,237,726
2728,2023,2,74,169,264,87,594
2730,2023,1,3,14,18,12,47
2730,2023,2,3,17,17,9,46
2731,2023,1,90,35,602,310,1037
2731,2023,2,8,9,203,36,256
2732,2023,1,71,18,584,7,680
2732,2023,2,30,32,308,7,377
2733,2023,1,9,2,54,8,73
2733,2023,2,8,3,54,8,73
2736,2023,1,9,9,12,4,34
2736,2023,2,9,9,12,4,34
2737,2023,1,73,0,65,29,167
2737,2023,2,17,57,50,24,148
2738,2023,1,11,17,91,17,136
2738,2023,2,9,17,90,16,132
2739,2023,1,3,3,16,4,26
2739,2023,2,3,3,16,4,26
2740,2023,1,0,2,3,7,12
2740,2023,2,0,2,3,7,12
2741,2023,1,5,1,13,6,25
2741,2023,2,5,1,11,6,23
2743,2023,1,44,20,59,25,148
2743,2023,2,44,20,59,25,148
2744,2023,1,60,48,77,17,202
2744,2023,2,42,44,85,19,190
2745,2023,1,15,54,88,29,186
2745,2023,2,15,54,88,29,186
2746,2023,1,17,26,251,12,306
2746,2023,2,17,26,251,12,306
2747,2023,1,133,55,124,39,351
2747,2023,2,133,52,112,42,339
2748,2023,1,6,0,18,5,29
2748,2023,2,6,0,18,5,29
2749,2023,1,34,11,31,7,83
2749,2023,2,43,10,32,7,92
2805,2023,1,200,61,174,88,523
2805,2023,2,200,61,174,88,523
2810,2023,1,193,90,117,58,458
2810,2023,2,193,90,117,58,458
2811,2023,1,18,44,90,27,179
2811,2023,2,68,76,89,27,260
2812,2023,1,242,2,224,25,493
2812,2023,2,227,2,227,28,484
2813,2023,1,69,16,59,10,154
2813,2023,2,69,16,59,10,154
2815,2023,1,131,7,212,42,392
2815,2023,2,131,7,212,42,392
2818,2023,1,12,15,17,4,48
2818,2023,2,12,15,17,4,48
2820,2023,1,74,0,64,5,143
2820,2023,2,80,0,58,4,142
2822,2023,1,1,0,3,3,7
2822,2023,2,1,0,1,1,3
2823,2023,1,90,28,50,19,187
2823,2023,2,90,28,50,19,187
2825,2023,1,51,51,82,38,222
2825,2023,2,51,51,82,38,222
2827,2023,1,28,31,60,10,129
2827,2023,2,33,2,165,11,211
2828,2023,1,29,35,40,23,127
2828,2023,2,29,35,40,23,127
2829,2023,1,495,534,1229,234,2492
2829,2023,2,544,586,1299,240,2669
2830,2023,1,102,24,118,36,280
2830,2023,2,40,170,196,44,450
2832,2023,1,338,9,289,47,683
2832,2023,2,229,32,325,41,627
2833,2023,1,218,18,185,85,506
2833,2023,2,216,20,177,81,494
2834,2023,1,25,83,56,39,203
2834,2023,2,19,79,55,30,183
2836,2023,1,6,0,13,2,21
2836,2023,2,6,0,13,2,21
2837,2023,1,70,18,81,15,184
2837,2023,2,70,18,81,15,184
2838,2023,1,25,2,30,43,100
2838,2023,2,25,2,30,43,100
2840,2023,1,42,23,15,42,122
2840,2023,2,42,24,18,41,125
2841,2023,1,111,54,123,9,297
2841,2023,2,107,59,130,9,305
2842,2023,1,6,6,41,8,61
2842,2023,2,6,6,41,8,61
2847,2023,1,39,29,128,52,248
2847,2023,2,39,29,128,52,248
2848,2023,1,46,33,54,14,147
2848,2023,2,30,37,49,16,132
2849,2023,1,34,16,43,15,108
2849,2023,2,44,0,40,13,97
2850,2023,1,88,1,1,45,135
2850,2023,2,74,1,1,45,121
2901,2023,1,17,50,11,4,82
2901,2023,2,17,50,11,4,82
2904,2023,1,21,42,58,4,125
2904,2023,2,20,41,56,4,121
2905,2023,1,20,35,40,30,125
2905,2023,2,20,35,40,30,125
2906,2023,1,8,21,41,18,88
2906,2023,2,8,21,41,18,88
3102,2023,1,13,6,17,5,41
3102,2023,2,13,6,17,5,41
3103,2023,1,12,6,10,2,30
3103,2023,2,12,6,10,2,30
3104,2023,1,16,1,16,14,47
3104,2023,2,16,1,15,14,46
3107,2023,1,60,11,26,18,115
3107,2023,2,61,13,32,18,124
3114,2023,1,63,14,77,7,161
3114,2023,2,63,14,77,7,161
3115,2023,1,25,41,62,3,131
3115,2023,2,25,41,62,3,131
3117,2023,1,7,3,20,9,39
3117,2023,2,7,3,20,9,39
3201,2023,1,0,4,50,19,73
3201,2023,2,0,4,50,19,73
3204,2023,1,39,7,27,14,87
3204,2023,2,39,7,27,14,87
3301,2023,1,60,36,32,42,170
3301,2023,2,60,36,32,42,170
3302,2023,1,53,12,77,45,187
3302,2023,2,56,14,80,55,205
3303,2023,1,5,5,8,18,36
3303,2023,2,4,5,8,18,35
3702,2023,1,7,2,3,9,21
3702,2023,2,9,2,2,9,22
3703,2023,1,5,15,24,3,47
3703,2023,2,4,13,24,3,44
3705,2023,1,47,4,52,28,131
3705,2023,2,49,4,73,29,155
3706,2023,1,18,1,32,3,54
3706,2023,2,27,1,32,3,63
3710,2023,1,18,12,42,13,85
3710,2023,2,18,12,42,15,87
3713,2023,1,62,7,8,28,105
3713,2023,2,63,8,10,30,111
3715,2023,1,14,12,15,10,51
3716,2023,1,4,4,33,7,48
3716,2023,2,4,4,33,7,48
3718,2023,1,6,23,24,7,60
3718,2023,2,5,24,24,7,60
3719,2023,1,1,13,16,2,32
3719,2023,2,2,9,15,2,28
3720,2023,1,25,182,32,8,247
3720,2023,2,28,177,31,7,243
3725,2023,1,4,24,8,1,37
3725,2023,2,3,15,13,2,33
3801,2023,1,13,2,14,10,39
3801,2023,2,15,3,13,12,43
3802,2023,1,2,2,5,5,14
3802,2023,2,2,2,5,5,14
3803,2023,1,10,2,7,8,27
3803,2023,2,10,2,7,8,27
3806,2023,1,3,1,3,1,8
3806,2023,2,3,0,2,1,6
3807,2023,1,0,2,0,3,5
3808,2023,1,5,5,3,9,22
3808,2023,2,5,5,3,9,22
3809,2023,1,2,3,10,3,18
3809,2023,2,2,3,10,3,18
3811,2023,1,6,1,7,9,23
3811,2023,2,6,1,7,9,23
3812,2023,1,14,6,14,4,38
3812,2023,2,14,6,17,2,39
3817,2023,1,22,0,22,8,52
3817,2023,2,22,0,22,8,52
3819,2023,2,35,15,23,13,86
3821,2023,1,33,15,19,27,94
3821,2023,2,31,15,21,26,93
3822,2023,1,0,0,2,2,4
3822,2023,2,0,0,2,2,4
3826,2023,1,9,9,15,4,37
3826,2023,2,6,20,35,10,71
3831,2023,1,101,49,90,38,278
3831,2023,2,95,46,87,38,266
3834,2023,1,3,0,21,10,34
3901,2023,1,3,2,57,15,77
3901,2023,2,8,55,64,15,142
3902,2023,1,11,49,180,3,243
3902,2023,2,11,49,180,3,243
4101,2023,1,77,3,9,2,91
4101,2023,2,79,4,11,2,96
4102,2023,1,20,4,53,3,80
4102,2023,2,20,4,54,3,81
4106,2023,1,4,1,25,3,33
4107,2023,1,13,1,12,6,32
4107,2023,2,4,4,12,4,24
4108,2023,1,24,28,35,11,98
4108,2023,2,24,28,35,11,98
4110,2023,1,38,6,28,6,78
4110,2023,2,38,6,28,6,78
4111,2023,1,20,5,45,7,77
4112,2023,1,8,2,5,3,18
4112,2023,2,8,2,5,3,18
4701,2023,1,10,27,16,7,60
4701,2023,2,10,27,16,7,60
4702,2023,1,20,23,150,4,197
4702,2023,2,20,23,150,4,197
4709,2023,1,19,16,131,5,171
4709,2023,2,19,16,131,5,171
4710,2023,1,1,1,42,10,54
4710,2023,2,1,4,26,10,41
4714,2023,1,10,0,6,6,22
4714,2023,2,10,0,6,6,22
4719,2023,1,4,0,26,5,35
4719,2023,2,4,0,26,5,35
4721,2023,1,21,4,21,9,55
4721,2023,2,21,4,21,9,55
4726,2023,1,28,0,83,32,143
4727,2023,1,44,44,266,7,361
4727,2023,2,59,36,92,11,198
4801,2023,1,6,4,10,9,29
4801,2023,2,6,4,10,9,29
4803,2023,1,0,2,6,5,13
4808,2023,1,5,4,10,6,25
4808,2023,2,5,4,10,6,25
4810,2023,1,20,9,8,17,54
4810,2023,2,11,7,3,16,37
4811,2023,1,1,0,3,4,8
4811,2023,2,1,0,3,4,8
4812,2023,1,0,3,1,1,5
4812,2023,2,0,3,1,1,5
4813,2023,1,265,44,270,17,596
4813,2023,2,280,36,277,19,612
4817,2023,1,16,7,12,9,44
4817,2023,2,7,10,17,8,42
4822,2023,1,56,9,21,17,103
4822,2023,2,56,9,21,17,103
4825,2023,1,10,1,4,6,21
4825,2023,2,10,1,4,6,21
4826,2023,1,1,1,1,1,4
4829,2023,1,0,0,6,3,9
4835,2023,1,10,19,19,9,57
4835,2023,2,10,19,19,9,57
4837,2023,1,18,14,29,4,65
4837,2023,2,14,29,33,4,80
5801,2023,1,4,1,11,5,21
5802,2023,1,369,55,46,47,517
5802,2023,2,369,55,46,47,517
9102,2023,1,89,44,58,16,207
9102,2023,2,89,44,58,16,207
9103,2023,1,19,7,56,8,90
9103,2023,2,5,2,45,7,59
9104,2023,1,18,43,87,25,173
9104,2023,2,18,43,87,25,173
9105,2023,1,213,122,133,17,485
9105,2023,2,213,122,133,17,485
9107,2023,1,30,8,4,16,58
9107,2023,2,30,8,4,16,58
9116,2023,1,42,0,31,13,86
9116,2023,2,43,11,159,9,222
9117,2023,1,1,0,4,1,6
9117,2023,2,2,0,5,2,9
9119,2023,1,139,48,112,73,372
9119,2023,2,139,48,112,73,372
9120,2023,1,3,7,15,11,36
9120,2023,2,3,7,15,11,36
9121,2023,1,3,4,29,8,44
9121,2023,2,3,4,29,8,44
9122,2023,1,2,6,25,4,37
9122,2023,2,2,6,25,4,37
9124,2023,1,0,4,11,9,24
9124,2023,2,0,3,11,8,22
9125,2023,1,1,0,1,0,2
9125,2023,2,1,0,1,0,2
9126,2023,1,1,2,6,3,12
9126,2023,2,1,2,6,3,12
9127,2023,1,18,10,15,8,51
9127,2023,2,18,10,15,8,51
9128,2023,1,2,14,22,7,45
9128,2023,2,2,14,22,7,45
9129,2023,1,33,21,38,7,99
9129,2023,2,37,23,42,9,111
9131,2023,1,11,21,15,16,63
9131,2023,2,11,21,15,16,63
9132,2023,1,21,5,2,6,34
9132,2023,2,35,2,8,7,52
9900,2023,1,8,15,14,3,40
9900,2023,2,8,15,13,3,39
9902,2023,1,2,0,12,2,16
9903,2023,1,16,12,15,5,48
9903,2023,2,12,14,21,8,55
9904,2023,1,9,17,13,4,43
9904,2023,2,9,17,13,4,43
9906,2023,1,7,6,5,5,23
9906,2023,2,5,5,5,2,17
9907,2023,1,20,34,130,27,211
9907,2023,2,25,20,130,32,207
9910,2023,1,2,0,6,2,10
9913,2023,1,12,117,91,9,229
9913,2023,2,10,120,106,14,250
9914,2023,1,3,0,21,3,27
9914,2023,2,0,42,14,5,61
9915,2023,1,1,2,1,1,5
9915,2023,2,1,2,1,1,5
9919,2023,1,1,1,1,1,4
9920,2023,1,0,0,2,1,3
9920,2023,2,0,0,3,2,5
9921,2023,1,4,1,13,7,25
9921,2023,2,3,0,10,7,20
9922,2023,1,10,2,27,10,49
9922,2023,2,10,2,27,10,49
9923,2023,1,1,0,67,6,74
9923,2023,2,1,0,67,6,74
9924,2023,1,1,1,5,4,11
9924,2023,2,1,1,5,4,11
9926,2023,1,133,19,239,11,402
9926,2023,2,176,26,256,11,469
9927,2023,1,3,2,25,18,48
9927,2023,2,3,2,28,20,53
9928,2023,1,4,2,55,6,67
9928,2023,2,4,2,55,6,67
9930,2023,1,0,3,33,11,47
9930,2023,2,0,7,25,11,43
9932,2023,1,0,0,25,8,33
9932,2023,2,0,0,28,10,38
9933,2023,1,1,2,23,3,29
9933,2023,2,1,1,25,8,35
9934,2023,1,2,1,8,3,14
9934,2023,2,2,1,8,3,14
9935,2023,1,1,1,7,5,14
9935,2023,2,1,1,7,5,14
9936,2023,1,0,3,40,10,53
9936,2023,2,2,3,40,10,55
9937,2023,1,0,0,8,2,10
9937,2023,2,0,0,9,2,11
9938,2023,1,0,0,0,4,4
9938,2023,2,1,0,4,5,10
